
2023-11-30,1330,thu,intraday,buy,100,AMGN,atLimit,267.93,Pday,buysigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,270.89,269.46,268.03,266.68,-1.00,265.25,263.90,262.47,p-S1=,2.68,
2023-12-01,1030,fri,intraday,sell,100,AMGN,atLimit,269.95,P3day,sellsigcnt,12,15min,R3R2R1_P_P3_S1S2S3=,273.78,272.38,270.98,269.16,88.23,267.76,265.94,264.54,p3-R1=,-1.03,
2023-12-01,1445,fri,intraday,sell,100,AMGN,atLimit,270.84,P3day,sellsigcnt,13,15min,R3R2R1_P_P3_S1S2S3=,273.78,272.38,270.98,269.16,88.23,267.76,265.94,264.54,p3-R1=,-0.14,
2023-12-04,1300,mon,intraday,sell,100,AMGN,atLimit,272.57,P3day,sellsigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,277.56,275.87,274.18,270.90,178.28,269.21,265.93,264.24,p3-R1=,-1.61,
2023-12-05,1045,tue,intraday,buy,100,AMGN,atLimit,269.66,Pday,buysigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,276.76,275.35,273.94,272.02,268.91,270.61,268.69,267.28,p-S1=,-0.95,
2023-12-06,1315,wed,intraday,buy,100,AMGN,atLimit,270.12,Pday,buysigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,275.93,274.25,272.56,270.52,270.69,268.83,266.79,265.10,p-S1=,1.29,
2023-12-06,1500,wed,intraday,sell,100,AMGN,atLimit,270.80,P3day,sellsigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,275.93,274.25,272.56,270.52,270.69,268.83,266.79,265.10,p3-R1=,-1.76,
2023-12-07,1345,thu,intraday,sell,100,AMGN,atLimit,272.92,P3day,sellsigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,274.79,272.97,271.16,270.14,271.15,268.33,267.31,265.50,p3-R1=,1.76,
2023-12-07,1545,thu,intraday,buy,100,AMGN,atLimit,271.52,Pday,buysigcnt,8,15min,R3R2R1_P_P3_S1S2S3=,274.79,272.97,271.16,270.14,271.15,268.33,267.31,265.50,p-S1=,3.19,
2023-12-08,1245,fri,intraday,buy,100,AMGN,atLimit,269.66,Pday,buysigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,280.19,277.22,274.24,270.44,270.89,267.46,263.66,260.68,p-S1=,2.20,
